TransferId,EdgeId,Class,RequestedMass,AdmittedMass,SourceMassBefore,SourceMassAfter,DestinationMassBefore,DestinationMassAfter,InputSrcRev,InputDstRev,OutputSrcRev,OutputDstRev
f2b2e6486de2cc7c,1bf346843586ff25,mixed_downstream,4966,4966,4992,26,102445,107411,1,1,2,2
fb99c11841aed84c,1bf8dd93a3061e2e,other_certified,1,1,194003,194002,246602,246603,1,1,2,2
5cc198c04f67ddb5,1bfca1df28db1f9c,other_certified,2644,2644,4992,2348,4992,7636,1,1,2,2
4ba67f986aef9fa3,1c155f5ad25cea0e,lake_to_river,6995,6995,82524,75529,21418,28413,1,1,2,2
7a6bfa692c2797b8,1c222becdfd471f9,other_certified,11466,11466,11492,26,23269,34735,1,1,2,2
1dd8f8dcf9e3fb3e,1c5481691a6dcf6e,other_certified,4966,4966,4992,26,26,4992,1,1,2,2
1fe629047758320d,1c5d22c9f16544c6,mixed_downstream,4966,4966,4992,26,23095,28061,1,1,2,2
c02c4a6be67ce996,1c67b46019a5b056,other_certified,9396,9396,9984,588,4992,14388,1,1,2,2
ea4db713c8e70671,1c6f1466d87196e5,other_certified,4622,4622,29581,24959,29583,34205,1,1,2,2
f80988c967e51615,1c7727c578556547,mixed_downstream,12723,12723,12749,26,233586,246309,1,1,2,2
495676e180162213,1c8434b1ae184e03,other_certified,454,454,4992,4538,34944,35398,1,1,2,2
2df1340c03e7df06,1c9caad0b686a9f5,mixed_downstream,4966,4966,4992,26,50260,55226,1,1,2,2
591db21f636b816c,1ca41afa020ff811,other_certified,9932,9932,9984,52,53102,63034,1,1,2,2
afc37009c721e75d,1cc0dd58c49adbab,other_certified,5594,5594,22938,17344,22941,28535,1,1,2,2
3458c9991fff0302,1cd4195432360953,other_certified,5944,5944,11974,6030,36015,41959,1,1,2,2
62fda23236c92cf1,1d005ac8b47c1d85,other_certified,4966,4966,4992,26,21859,26825,1,1,2,2
b8872cdd1f04dd90,1d0c1dce1c7d38b2,other_certified,4966,4966,4992,26,60212,65178,1,1,2,2
4c49a7d5d58efb16,1d375826bbd38a0a,mixed_downstream,9233,9233,14976,5743,32966,42199,1,1,2,2
a99bb46adbce596f,1d3fea68263fe4f3,other_certified,4966,4966,4992,26,4992,9958,1,1,2,2
e44aab917e733b7c,1d7c6a1c3bfe7dd1,mixed_downstream,61051,61051,476965,415914,198140,259191,1,1,2,2
c497cb4c0d25158d,1d813d91c19718d0,other_certified,4966,4966,4992,26,476,5442,1,1,2,2
1e88c3feb20d956e,1d98f993e018bb1d,other_certified,11330,11330,11356,26,56858,68188,1,1,2,2
a8651feefa607d9d,1db6d6297cceabb3,other_certified,4966,4966,4992,26,26,4992,1,1,2,2
d431f25536a30265,1dd30318b86c8579,other_certified,4966,4966,4992,26,9984,14950,1,1,2,2
aa43f3ab083e8444,1def8582f7313e22,other_certified,4966,4966,4992,26,9984,14950,1,1,2,2
194c5e89531f88cc,1e0033d40456ca9c,wetland_to_river,8758,8758,9984,1226,20452,29210,1,1,2,2
f85009a7e27a8f28,1e31657b416cfad9,mixed_downstream,11295,11295,11321,26,126929,138224,1,1,2,2
4ef2592379e34e3d,1e402447051c7d54,mixed_downstream,3578,3578,1426158,1422580,4992,8570,1,1,2,2
a44d22fb9ca6d6f7,1e4b9e2bbb4488e0,other_certified,9049,9049,35905,26856,17987,27036,1,1,2,2
2aec6fa0a99ddddb,1e7685d42f4be264,other_certified,4966,4966,4992,26,9984,14950,1,1,2,2
81dfa30ca92c35ab,1e87dad84aba30a5,other_certified,25171,25171,25197,26,12668,37839,1,1,2,2
780ec01babf33a28,1e8bb3ba08fd312c,river_to_wetland,6430,6430,18712,12282,23728,30158,1,1,2,2
76e8676b98a9468d,1e97c76da411fdcd,other_certified,40607,40607,40659,52,20364,60971,1,1,2,2
a67c7dee2c52d695,1eb9475792a1ebc8,other_certified,1,1,34778,34777,408374,408375,1,1,2,2
f49fbd010b916d59,1ecbc260e7ce32ff,mixed_downstream,70110,70110,82907,12797,23490,93600,1,1,2,2
804506f45b487dad,1ed5966c8f48c990,mixed_downstream,4966,4966,4992,26,159906,164872,1,1,2,2
789be6f78be627d5,1ef63a407301c4a6,other_certified,4966,4966,4992,26,4992,9958,1,1,2,2
4d77357ad71d41f1,1f218788c5ce06c0,mixed_downstream,18313,18313,151654,133341,4992,23305,1,1,2,2
64b412968cbb22bb,1f4fd91ace44d31c,other_certified,4966,4966,4992,26,9984,14950,1,1,2,2
66caae8ce99fcea8,1fe60a52bed73bf7,other_certified,11730,11730,11756,26,23654,35384,1,1,2,2
89e2a14a09114f4b,1fed9c0b2fe795a1,mixed_downstream,429539,429539,2428632,1999093,2511327,2940866,1,1,2,2
ce93d5fea2b2708a,20070444cd44dec8,other_certified,4966,4966,4992,26,26,4992,1,1,2,2
9f32840989f24fa0,2029b13cefcac931,other_certified,4966,4966,4992,26,9984,14950,1,1,2,2
d2a18d0d0eb66b12,202f35bdeb74d123,other_certified,4966,4966,4992,26,9984,14950,1,1,2,2
4745a3549c921d3f,206973a10a41cad5,mixed_downstream,29481,29481,64675,35194,100626,130107,1,1,2,2
d91c5a4c1f592d7e,20954b77a0e75d25,other_certified,4966,4966,4992,26,4992,9958,1,1,2,2
254a077e39f299f1,210f710085b490ee,other_certified,4966,4966,4992,26,19665,24631,1,1,2,2
d6cb856d5dc9c0aa,2114bb5f600c7c49,other_certified,14318,14318,2940866,2926548,130078,144396,1,1,2,2
6e40535db074804b,21191d8de22ef4da,mixed_downstream,32461,32461,223203,190742,4992,37453,1,1,2,2
3e9f2c8bfec51d73,21274fe32193443b,other_certified,8201,8201,11791,3590,11796,19997,1,1,2,2
c1c1ba12c17af054,215b5780935a1e61,mixed_downstream,1,1,2042,2041,126600,126601,1,1,2,2
947dfdc002aeb1c2,21687a8a6214c24e,other_certified,13940,13940,20234,6294,26,13966,1,1,2,2
e437d3de7776274e,216cbb8e9e0184c1,mixed_downstream,14665,14665,469812,455147,56124,70789,1,1,2,2
5ed15f52e966692e,218913d4ab1d7702,mixed_downstream,9212,9212,51782,42570,138480,147692,1,1,2,2
565c104475194c49,21ad4f2b1b8f03ae,other_certified,15006,15006,22859,7853,102619,117625,1,1,2,2
01a5f70af71f2c9e,21bd9a204b1decca,other_certified,4691,4691,4992,301,4992,9683,1,1,2,2
9c980fb8aeeeb494,21db82a098f3c0bd,other_certified,9932,9932,9984,52,4992,14924,1,1,2,2
da29e05578b2a5be,21fc9695cfdf65e0,mixed_downstream,3371,3371,20814,17443,50348,53719,1,1,2,2
f9bec1feabe49235,21fe262315c6ce18,other_certified,1186,1186,4992,3806,4992,6178,1,1,2,2
0013ad2d5894b562,2227594f8f597f8c,river_to_wetland,11524,11524,11550,26,43188,54712,1,1,2,2
bf8e3efd2429a99b,2232cb6cfaae7954,other_certified,4966,4966,4992,26,16882,21848,1,1,2,2
386ab6daf9731970,2250a7451839b0cb,other_certified,4966,4966,4992,26,4992,9958,1,1,2,2
eab037bb2754b5f9,227051b3530050e5,other_certified,8488,8488,11605,3117,4028,12516,1,1,2,2
7b4b19b5521d188f,227f6827183a6ddc,mixed_downstream,22721,22721,107411,84690,21264,43985,1,1,2,2
b94f7d53e060a282,2289452e04fcacb3,mixed_downstream,34885,34885,283915,249030,260850,295735,1,1,2,2
5bd24d7f6b2b7bbb,228d8be63c017d94,other_certified,9932,9932,9958,26,11875,21807,1,1,2,2
cf3eccb577ff6fc8,2290d459d477b425,mixed_downstream,4257,4257,25839,21582,342398,346655,1,1,2,2
5d19f3d0c37e10e2,229409f724775c5d,other_certified,4966,4966,4992,26,279249,284215,1,1,2,2
c2a0dc7650edc178,229a918925784a8d,wetland_to_river,4499,4499,4992,493,23993,28492,1,1,2,2
fab557af1aaaf661,229d3a7dbf957e9e,mixed_downstream,110996,110996,311029,200033,249406,360402,1,1,2,2
bfe312ff593f6539,22a330d4bafbfa38,other_certified,4966,4966,4992,26,4992,9958,1,1,2,2
f0cab03c0541862c,22abf7f3ca8acf8c,other_certified,12126,12126,17789,5663,17817,29943,1,1,2,2
e69639130742bbd3,22b51bb40a80af19,other_certified,1,1,24348,24347,62329,62330,1,1,2,2
b33eeabf36fe679f,22ea5c4033dec81b,other_certified,17636,17636,34735,17099,95523,113159,1,1,2,2
557d7842b8bec660,23214138a607b18e,other_certified,4725,4725,4992,267,4992,9717,1,1,2,2
4ddbc4c666bdfdd3,2341ddd3d07b754b,other_certified,4253,4253,4992,739,4992,9245,1,1,2,2
00a16c540d057d8e,2364d3a93cd88eda,mixed_downstream,1,1,12782,12781,30022,30023,1,1,2,2
376391afb176c1ea,236dc46e5315908a,other_certified,11088,11088,11114,26,11120,22208,1,1,2,2
ba017a2a9acf8b52,2371cbd57d2414be,other_certified,4966,4966,4992,26,4992,9958,1,1,2,2
857cefdc66ecfa36,237e71be15c60960,other_certified,4966,4966,4992,26,9984,14950,1,1,2,2
d3e503eb3cf9718b,23bfc5316cecf7fc,other_certified,12249,12249,12275,26,12280,24529,1,1,2,2
70c248725060f714,23c3e182fc866a73,wetland_to_river,476,476,4992,4516,10909,11385,1,1,2,2
d71c3e35389dd86f,23dda71b0928ff24,mixed_downstream,18627,18627,18679,52,232023,250650,1,1,2,2
5df5a1e023b156de,23e25f5f50f5b341,other_certified,3420,3420,11264,7844,11270,14690,1,1,2,2
704fc0328c1640f8,23f900e565d15795,river_to_wetland,40659,40659,40711,52,164872,205531,1,1,2,2
5de65c0038e87063,2408b6ece84a1b14,other_certified,11726,11726,11752,26,26,11752,1,1,2,2
9adaad7878128d8f,24097ef67a4e6196,other_certified,4966,4966,4992,26,14126,19092,1,1,2,2
7e08a67d2e732250,240a588b149b2125,other_certified,1,1,163624,163623,44215,44216,1,1,2,2
2b6f62cf04c17faf,241035574a0db82b,mixed_downstream,1,1,360829,360828,33287,33288,1,1,2,2
ed58fad8787eb130,242844662fd0d50e,other_certified,1,1,30706,30705,276662,276663,1,1,2,2
f733154667da1578,243026433edba38e,other_certified,4966,4966,4992,26,18657,23623,1,1,2,2
9ac8a2751b18fdda,24326daa21c880fc,wetland_to_river,4966,4966,4992,26,88424,93390,1,1,2,2
d897b7377e3a1f38,2440ba0b4feb62f6,mixed_downstream,1,1,33174,33173,128547,128548,1,1,2,2
9adacf87da8e3806,245c66e924eb1e5d,other_certified,9932,9932,9984,52,29279,39211,1,1,2,2
417ad4700f26b974,247d5bc645ae7539,wetland_to_river,2181,2181,9984,7803,53250,55431,1,1,2,2
88b6ec520cd4ff25,24abfbbc89238e9d,mixed_downstream,1,1,32481,32480,37151,37152,1,1,2,2
871d5853d8873282,24ca709cba6bafa2,other_certified,23827,23827,28721,4894,5282,29109,1,1,2,2
ab6671eab523dbfc,24d77b53139244fe,other_certified,4966,4966,4992,26,164787,169753,1,1,2,2
a1b0e72390a90b4b,24eb4c6d1c775ad0,mixed_downstream,14898,14898,14976,78,71245,86143,1,1,2,2
b5797a6b75244aee,24f49d9d1dfcabbc,other_certified,11845,11845,12034,189,24091,35936,1,1,2,2
0e4b606470e18cb7,251a61543fe35ef3,other_certified,20819,20819,20845,26,20848,41667,1,1,2,2
117efc7db41ea6b4,253a4a13c6a0a72b,river_to_wetland,20884,20884,20910,26,11252471,11273355,1,1,2,2
fe9e5d7dd439c138,25974815e5b341b1,other_certified,4966,4966,4992,26,52,5018,1,1,2,2
3c0a3200d9f6d348,25a805bb0ad8acb7,mixed_downstream,4966,4966,4992,26,41873,46839,1,1,2,2
9d0d0e1f7703413b,25b1f96851d316ba,mixed_downstream,95401,95401,95531,130,9984,105385,1,1,2,2
aa0684b3109870bb,25b213e85c009c17,mixed_downstream,74384,74384,74462,78,42941,117325,1,1,2,2
4792dcfd2d057c63,25ba6ae9e060b02a,other_certified,4966,4966,4992,26,37568,42534,1,1,2,2
4b1d9337428be2da,25f3cd454838e18d,mixed_downstream,128827,128827,290305,161478,20923,149750,1,1,2,2
d9d20b7cc71b45f1,260c913c6a33015f,wetland_to_river,4966,4966,4992,26,206159,211125,1,1,2,2
d2d4aaeb26dc18e3,2637864153e0025c,mixed_downstream,146141,146141,423603,277462,96074,242215,1,1,2,2
adf17ec0a38e53fb,264aeb0abfbaf1d9,mixed_downstream,1,1,60716,60715,18512,18513,1,1,2,2
bd9a2a984fe810ce,26615d19d6b2e2cd,mixed_downstream,1486,1486,11061,9575,15204,16690,1,1,2,2
2f0ed5dc31d30301,26679db8805f92fe,other_certified,9932,9932,9958,26,96129,106061,1,1,2,2
6087833df29201be,26cbdb8caa9e37c7,other_certified,4966,4966,4992,26,9984,14950,1,1,2,2
6a11fed5b4dd610e,2704bb347b97248a,other_certified,9932,9932,9984,52,9984,19916,1,1,2,2
adc80b16ea6bfbd4,270e5fc73c81fbf7,mixed_downstream,55680,55680,71767,16087,93201,148881,1,1,2,2
0d5628d2c96f9d7e,272e29b0b7c7d7a4,other_certified,10905,10905,10931,26,10956,21861,1,1,2,2
d3f5376fcb28039a,27620795627b73a8,mixed_downstream,4146,4146,4992,846,272026,276172,1,1,2,2
ae8d0ec0c18f8c04,27694a314fcb2a90,other_certified,4966,4966,4992,26,76095,81061,1,1,2,2
65af6c02f93e5cc1,277c838ceb9e9ee8,mixed_downstream,24930,24930,42662,17732,14976,39906,1,1,2,2
29bdd17ee353e6f8,27980db0fbcec5d1,other_certified,2109,2109,4992,2883,109689,111798,1,1,2,2
53116497e46f7b2c,279ebb9e7d7cbae3,mixed_downstream,18738,18738,18764,26,119617,138355,1,1,2,2
807ac11b01ce56f5,27d5a537a12cae9b,mixed_downstream,4966,4966,4992,26,73975,78941,1,1,2,2
1cad37cfdd8d367c,28058d10db0b97e0,mixed_downstream,32478,32478,582545,550067,301579,334057,1,1,2,2
03eddc502126664f,282cdc3ccb7e0faa,other_certified,1,1,21592,21591,5698,5699,1,1,2,2
cd794aaffe3b1413,284c8bfc77d37ad6,other_certified,4966,4966,4992,26,9984,14950,1,1,2,2
37837dd413f60ed7,2875705e75507a06,other_certified,4966,4966,4992,26,42570,47536,1,1,2,2
1b1b146b9a01a3fb,28880fcb53d62998,mixed_downstream,57161,57161,109728,52567,157712,214873,1,1,2,2
266c18c1c5469288,28add253b4d414bc,mixed_downstream,86705,86705,328316,241611,83853,170558,1,1,2,2
0a59d1dc7e1be9af,28afe8e1d56a3ba1,mixed_downstream,46669,46669,46721,52,52,46721,1,1,2,2
5c0017303996c8ff,28ced0136354a161,mixed_downstream,10963,10963,57185,46222,52179,63142,1,1,2,2
003c70d3ec05e307,28cff1c0e23b0e16,other_certified,4966,4966,4992,26,176142,181108,1,1,2,2
ddad8906a9d797c2,28f01026c8c2231c,mixed_downstream,36672,36672,128890,92218,246309,282981,1,1,2,2
2bb45f6444293386,28f126856cd36c62,other_certified,9932,9932,9984,52,88508,98440,1,1,2,2
1a6353d0c53e8624,28f4625eb65e32cd,other_certified,4966,4966,4992,26,4992,9958,1,1,2,2
0bbd185139ffa8e3,28fb23492214d261,mixed_downstream,37721,37721,149995,112274,19968,57689,1,1,2,2
4cf4e74ab553822c,293432cdafd372a5,mixed_downstream,24101,24101,24127,26,78,24179,1,1,2,2
86ff682aa3798ff2,293b15c706a4312b,mixed_downstream,11837,11837,136740,124903,4992,16829,1,1,2,2
4c856a8960fcde79,29476a7b7279b61a,mixed_downstream,4966,4966,4992,26,94738,99704,1,1,2,2
6bcdb14ab4965511,2962c7cc8e7803cc,other_certified,4966,4966,4992,26,22507,27473,1,1,2,2
cf1496bd0c956c17,29695d5e3d5b3451,mixed_downstream,4966,4966,4992,26,228103,233069,1,1,2,2
36c6e8b753fce5ad,298f39c6ada5f531,other_certified,11720,11720,11746,26,26,11746,1,1,2,2
51a1b1dd23bff063,29abf4306298d817,other_certified,4840,4840,9984,5144,14976,19816,1,1,2,2
4da32023a9f21053,29eafb05eea9b709,other_certified,23142,23142,23168,26,23170,46312,1,1,2,2
03586bd5587d757c,29fec105e9364544,mixed_downstream,4966,4966,4992,26,86855,91821,1,1,2,2
244ca08af99bddf3,2a17e15d19d75630,other_certified,1,1,40055,40054,71197,71198,1,1,2,2
e215515f627af145,2a277d2dfacc914e,other_certified,10827,10827,11307,480,11331,22158,1,1,2,2
2851481648240b21,2a635bc65d00b29c,mixed_downstream,4966,4966,4992,26,234,5200,1,1,2,2
37933fd60b5e3d92,2a6a4faaf3fba683,mixed_downstream,13201,13201,186408,173207,3259,16460,1,1,2,2
b7d79982300b1d38,2a81288f87eac1fe,mixed_downstream,8277,8277,63034,54757,93736,102013,1,1,2,2
c4c59a8dfabbdebc,2a9df972b475af99,river_to_wetland,11166,11166,30385,19219,816248,827414,1,1,2,2
f9537553e262261c,2ab68f82eec89102,other_certified,1,1,3772,3771,58862,58863,1,1,2,2
e1366fa70677ae59,2ac11b16bccb310b,river_to_wetland,982393,982393,5126264,4143871,9275345,10257738,1,1,2,2
0ebc9dbe891ec39e,2ad34aa3e445aaab,mixed_downstream,1,1,182388,182387,23536,23537,1,1,2,2
ecd2fbb168b01f28,2af7772af9bba0d9,other_certified,4737,4737,4992,255,26,4763,1,1,2,2
b2e8e641922a20ee,2afc2bbb0d3bc5ef,wetland_to_river,4966,4966,4992,26,18734,23700,1,1,2,2
1ca75aedc48c5123,2b0840748403aed0,other_certified,2611,2611,53037,50426,17696,20307,1,1,2,2
89680e412c27029a,2b1bd1d99a18286c,other_certified,4966,4966,4992,26,14976,19942,1,1,2,2
267fe6ff33cbc580,2b222f6475d08a19,mixed_downstream,9932,9932,9958,26,681162,691094,1,1,2,2
bbe9706c50a8b297,2b2f8e0e64acea9b,mixed_downstream,11092,11092,11118,26,99440,110532,1,1,2,2
2d060cd3fd274210,2b364009429b50fa,other_certified,4966,4966,4992,26,80581,85547,1,1,2,2
51eaf475d11fa2e5,2b3b7f0bd6ca42f7,other_certified,4966,4966,4992,26,52,5018,1,1,2,2
9e87699b477c4dca,2b516c4f3876543e,other_certified,11056,11056,11082,26,11089,22145,1,1,2,2
ac331875a517766a,2b6273d6e8c20bf7,other_certified,4966,4966,4992,26,4992,9958,1,1,2,2
502d6199c3ed5458,2b7989c70aaf378d,other_certified,4966,4966,4992,26,319744,324710,1,1,2,2
326a9ddb807f2f89,2ba134e871d39c13,other_certified,1,1,5133,5132,127083,127084,1,1,2,2
64ea75f006c07a98,2bab99896ec858a9,other_certified,4966,4966,4992,26,4992,9958,1,1,2,2
f6efaf01865846c5,2bc0ff7b056f0d27,other_certified,11283,11283,11309,26,11315,22598,1,1,2,2
0cffa4da868dede4,2bc7f9ec999a37ec,other_certified,368,368,44354,43986,11130,11498,1,1,2,2
4aeb886e2056cd53,2c0159f72d9f3ae3,other_certified,1399,1399,4992,3593,4992,6391,1,1,2,2
3944b2c48f9c3e43,2c1364393b2f3db6,mixed_downstream,15661,15661,40351,24690,4992,20653,1,1,2,2
5da9b4c9f82be3c4,2c2da0b7a5b6e0c9,other_certified,3516,3516,21725,18209,21731,25247,1,1,2,2
055f748cb1bd2279,2c42118a246a4351,other_certified,214,214,111602,111388,36963,37177,1,1,2,2
0000000000000000,2c71dee46d5fed15,wetland_to_river,0,0,4992,4992,60971,60971,1,1,1,1
2116cfd343071e24,2c8b0e592478a18e,mixed_downstream,1,1,11944,11943,73846,73847,1,1,2,2
b9e5e460a9774a01,2ce0a4ff6a32819a,wetland_to_river,9932,9932,9984,52,11178,21110,1,1,2,2
192bc1155142bd0e,2cf0a9de7fd22e1e,mixed_downstream,15247,15247,193632,178385,148699,163946,1,1,2,2
9142b8b4b63a2474,2cfa29416ce849df,other_certified,541,541,37945,37404,18987,19528,1,1,2,2
05008e4bca4da893,2d072eee00fbe5f0,other_certified,4966,4966,4992,26,9984,14950,1,1,2,2
2a5ef1f64dc59e6f,2d0c007a98b6a3b4,other_certified,1021,1021,18828,17807,37687,38708,1,1,2,2
40147f09d9f65542,2d154f422f008212,other_certified,14898,14898,14976,78,14976,29874,1,1,2,2
94f98bf7230771fe,2d4f85b583dc7b47,mixed_downstream,7754,7754,42930,35176,4992,12746,1,1,2,2
2e9eb613eb0434d1,2d7d4aa2a49911a4,wetland_to_river,9208,9208,9234,26,10958,20166,1,1,2,2
89c46ac488d56454,2dbe55e8159108f8,river_to_wetland,25444,25444,27036,1592,103385,128829,1,1,2,2
8b02bde5af2a4853,2dd44771b868a342,other_certified,1,1,14533,14532,6647,6648,1,1,2,2
7e22368cb649894d,2dff16f4a74e55e5,mixed_downstream,1314,1314,1340,26,1945085,1946399,1,1,2,2
9b7779a749668eee,2e29c9444a01c884,other_certified,17621,17621,17647,26,136310,153931,1,1,2,2
484bc7ecf3ab2f87,2e40615d9ec27eb1,mixed_downstream,1,1,14866,14865,7363,7364,1,1,2,2
5843dc8927746ba6,2e49722cf6320e34,other_certified,4966,4966,4992,26,4992,9958,1,1,2,2
0000000000000000,2e87f22f4bf6aeb3,other_certified,0,0,29429,29429,17690,17690,1,1,1,1
501150eab6ff5a22,2e9aaf718886ec9b,other_certified,4966,4966,4992,26,4992,9958,1,1,2,2
c2a49413cff61ee6,2eaaf9dcfd3026cd,other_certified,11002,11002,11028,26,22148,33150,1,1,2,2
7dcbfe1d14ae0dcd,2eb85ab0aea4b03e,mixed_downstream,4966,4966,4992,26,54930,59896,1,1,2,2
1699b3d75a30ef16,2ec066e546e8451e,mixed_downstream,4966,4966,4992,26,60387,65353,1,1,2,2
f031055d244abd17,2ed24615c1e64799,mixed_downstream,105333,105333,105385,52,163159,268492,1,1,2,2
87b88432376398f1,2f020289bd943300,mixed_downstream,9932,9932,9958,26,9169,19101,1,1,2,2
5e7aaba4d3dd1d76,2f1085029f1e99d7,other_certified,4966,4966,4992,26,4992,9958,1,1,2,2
84849bf89ba3b573,2f1168f621f3ed18,other_certified,1,1,185716,185715,51137,51138,1,1,2,2
3c19034fe72d53bd,2f5933f7ce3177db,other_certified,3696,3696,4992,1296,4992,8688,1,1,2,2
21cc39ffffa0026a,2fa879ea5049c941,mixed_downstream,32486,32486,691094,658608,40402,72888,1,1,2,2
a3f2f768fe9c2371,2fae1afff84a228c,mixed_downstream,17292,17292,25730,8438,117769,135061,1,1,2,2
b67e07343cd07989,30577a7edb4eaa4b,mixed_downstream,4966,4966,4992,26,16031,20997,1,1,2,2
bd08cb891d1bc361,30729f91857d6412,other_certified,4966,4966,4992,26,4992,9958,1,1,2,2
19ba42c7e330250c,308607bee4d2138c,mixed_downstream,4966,4966,4992,26,64209,69175,1,1,2,2
aa2df2524d0df21f,309009a62634c0fa,other_certified,4192,4192,4992,800,4992,9184,1,1,2,2
260f86b66f4246c1,309e19e62629bdc0,other_certified,8775,8775,9984,1209,4992,13767,1,1,2,2
cfcc754f3e9b52af,310f65d8c3fb2d9f,other_certified,9932,9932,9984,52,4992,14924,1,1,2,2
5e06c418985560c6,31208e79f53c6965,mixed_downstream,9932,9932,9984,52,196621,206553,1,1,2,2
c9d254506ff1dd99,3122a748f57f761a,other_certified,5885,5885,11346,5461,11352,17237,1,1,2,2
001914bbd0cc99e4,3135904cfa02a821,mixed_downstream,35000,35000,230758,195758,106109,141109,1,1,2,2
c5808b495a37effe,315e15ba7b959519,other_certified,14898,14898,14976,78,250349,265247,1,1,2,2
cb9faaa539e6010d,31751e299101c042,other_certified,23456,23456,23508,52,11767,35223,1,1,2,2
81a3ab3c4cfcb8cf,3186f2dc74db6e09,other_certified,9932,9932,9984,52,18346,28278,1,1,2,2
5967be8dc3d71900,319a1af4d047555e,mixed_downstream,21618,21618,244968,223350,65854,87472,1,1,2,2
dea091d1932bbb22,319a9adc2ce101c9,other_certified,5680,5680,5706,26,9984,15664,1,1,2,2
3de321650568fcce,319d93ec182af989,other_certified,7416,7416,9984,2568,57794,65210,1,1,2,2
c175fdc6840d6f4c,31c49585ba087ffc,mixed_downstream,3559,3559,158754,155195,82679,86238,1,1,2,2
58405e9b219dd571,3219ccb14923955a,other_certified,10441,10441,18333,7892,26,10467,1,1,2,2
7f98023cf4abd4fd,325b7d451c193a90,mixed_downstream,7185,7185,243049,235864,66946,74131,1,1,2,2
f6f53c6b1b529aa8,325d715c84e65ca1,other_certified,11577,11577,11603,26,99532,111109,1,1,2,2
24bdda86cbb27782,3274f80630b99cbe,mixed_downstream,4966,4966,4992,26,51243,56209,1,1,2,2
d5e171cc0a50615f,32c2000db46985aa,other_certified,1,1,29849,29848,3756,3757,1,1,2,2
17afa4512dedfd8f,32ddb4829288911f,mixed_downstream,10731,10731,262824,252093,220242,230973,1,1,2,2
e61e61fe2388bd5d,32dfbb49ab693d01,other_certified,4966,4966,4992,26,60467,65433,1,1,2,2
51b8e06e57b8c013,32e787a2e83c65ba,other_certified,22785,22785,22811,26,22821,45606,1,1,2,2
022dd2ac91542487,32eaa5a0b487897c,mixed_downstream,10981,10981,11007,26,37177,48158,1,1,2,2
731db8b0a13bd5f4,32ec913239f11191,mixed_downstream,4966,4966,4992,26,125739,130705,1,1,2,2
07f1ec11514586a5,330bd7adf6314aac,other_certified,3882,3882,9984,6102,4992,8874,1,1,2,2
0584fa239a1d3bf6,3323e4f13f68b768,mixed_downstream,4966,4966,4992,26,56022,60988,1,1,2,2
31143bf135a37227,332bbdd6399eda7c,other_certified,14898,14898,14976,78,4992,19890,1,1,2,2
2bef172715697d34,332c36ab828292c6,mixed_downstream,18094,18094,18120,26,58826,76920,1,1,2,2
ba43ed318d31adef,33618c4da0d0b30b,other_certified,1,1,48124,48123,8781,8782,1,1,2,2
e47f85269ca725c4,336703c75a44f3d6,mixed_downstream,4966,4966,4992,26,113768,118734,1,1,2,2
8e5bd8016c131df0,33a577447e14e0f3,other_certified,4966,4966,4992,26,22257,27223,1,1,2,2
31275f33137f5461,33afc20ba8e56698,mixed_downstream,17826,17826,17852,26,69175,87001,1,1,2,2
c4380fb5a4f98ee3,33c947d28abfb607,other_certified,2093,2093,4992,2899,16572,18665,1,1,2,2
b804506ab3ef989a,33d5febdc7c0b726,mixed_downstream,20653,20653,51805,31152,11024,31677,1,1,2,2
65e213809b1173d6,33ec529e0174ad59,other_certified,12003,12003,12029,26,24066,36069,1,1,2,2
f09c0fedbc8053a1,33eee2365639b0c2,mixed_downstream,18194,18194,29652,11458,597364,615558,1,1,2,2
732a799bc9107229,33f1a39cc57d265a,other_certified,14600,14600,14626,26,49140,63740,1,1,2,2
5f69dc92299092c7,3418474f216523f6,other_certified,927,927,4992,4065,4992,5919,1,1,2,2
66eddf28ca19857d,341cb410e51bd894,other_certified,9932,9932,9984,52,4992,14924,1,1,2,2
