stage,bearing,phase,distance_m,x,y,mode,resident_cells,resident_packages,frame_ms
stage10,north,3,37.0,128.500,165.500,walk,13583,2601,1.1462
stage10,north,3,38.0,128.500,166.500,walk,13583,2601,1.1750
stage10,north,3,39.0,128.500,167.500,walk,13583,2601,1.1303
stage10,north,3,40.0,128.500,168.500,walk,13583,2601,1.1629
stage10,north,3,41.0,128.500,169.500,walk,13583,2601,7.0166
stage10,north,3,42.0,128.500,170.500,walk,13583,2601,1.4258
stage10,north,3,43.0,128.500,171.500,walk,13583,2601,1.4112
stage10,north,3,44.0,128.500,172.500,walk,13583,2601,1.1722
stage10,north,3,45.0,128.500,173.500,walk,13583,2601,1.0381
stage10,north,3,46.0,128.500,174.500,walk,13583,2601,0.9684
stage10,north,3,47.0,128.500,175.500,walk,13583,2601,1.0301
stage10,north,3,48.0,128.500,176.500,walk,13583,2601,1.1782
stage10,north,3,49.0,128.500,177.500,walk,13583,2601,7.2391
stage10,north,3,50.0,128.500,178.500,walk,13583,2601,1.5657
stage10,north,3,51.0,128.500,179.500,walk,13583,2601,1.5911
stage10,north,3,52.0,128.500,180.500,walk,13583,2601,1.0617
stage10,north,3,53.0,128.500,181.500,walk,13583,2601,1.0843
stage10,north,3,54.0,128.500,182.500,walk,13583,2601,1.2386
stage10,north,3,55.0,128.500,183.500,walk,13583,2601,1.2223
stage10,north,3,56.0,128.500,184.500,walk,13583,2601,1.2007
stage10,north,3,57.0,128.500,185.500,walk,13583,2601,6.8893
stage10,north,3,58.0,128.500,186.500,walk,13583,2601,1.1860
stage10,north,3,59.0,128.500,187.500,walk,13583,2601,1.4037
stage10,north,3,60.0,128.500,188.500,walk,13583,2601,1.4762
stage10,north,3,61.0,128.500,189.500,walk,13583,2601,1.2386
stage10,north,3,62.0,128.500,190.500,walk,13583,2601,1.1660
stage10,north,3,63.0,128.500,191.500,walk,13583,2601,1.1784
stage10,north,3,64.0,128.500,192.500,walk,13583,2601,1.1967
stage10,north,3,66.0,128.500,194.500,sprint,13581,2601,6.6492
stage10,north,3,68.0,128.500,196.500,sprint,13579,2601,1.2267
stage10,north,3,70.0,128.500,198.500,sprint,13577,2601,1.0448
stage10,north,3,72.0,128.500,200.500,sprint,13575,2601,1.6075
stage10,north,3,74.0,128.500,202.500,sprint,13573,2601,5.4176
stage10,north,3,76.0,128.500,204.500,sprint,13571,2601,1.2445
stage10,north,3,78.0,128.500,206.500,sprint,13569,2601,1.0382
stage10,north,3,80.0,128.500,208.500,sprint,13567,2601,0.9858
stage10,north,3,82.0,128.500,210.500,sprint,13565,2601,5.1077
stage10,north,3,84.0,128.500,212.500,sprint,13563,2601,1.1011
stage10,north,3,86.0,128.500,214.500,sprint,13561,2601,1.8159
stage10,north,3,88.0,128.500,216.500,sprint,13561,2601,1.0426
stage10,north,3,90.0,128.500,218.500,sprint,13561,2601,5.1953
stage10,north,3,92.0,128.500,220.500,sprint,13561,2601,1.1846
stage10,north,3,94.0,128.500,222.500,sprint,13561,2601,1.0574
stage10,north,3,96.0,128.500,224.500,sprint,13561,2601,0.9497
stage10,north,3,98.0,128.500,226.500,sprint,13561,2601,5.0602
stage10,north,3,100.0,128.500,228.500,sprint,13561,2601,1.2403
stage10,north,3,102.0,128.500,230.500,sprint,13561,2601,1.4707
stage10,north,3,104.0,128.500,232.500,sprint,13561,2601,1.0741
stage10,north,3,106.0,128.500,234.500,sprint,13561,2601,5.6365
stage10,north,3,108.0,128.500,236.500,sprint,13561,2601,1.1618
stage10,north,3,110.0,128.500,238.500,sprint,13561,2601,1.0812
stage10,north,3,112.0,128.500,240.500,sprint,13561,2601,0.9715
stage10,north,3,114.0,128.500,242.500,sprint,13561,2601,5.2519
stage10,north,3,116.0,128.500,244.500,sprint,13561,2601,2.5474
stage10,north,3,118.0,128.500,246.500,sprint,13561,2601,1.2168
stage10,north,3,120.0,128.500,248.500,sprint,13561,2601,1.0268
stage10,north,3,122.0,128.500,250.500,sprint,13561,2601,5.2039
stage10,north,3,124.0,128.500,252.500,sprint,13561,2601,1.1893
stage10,north,3,126.0,128.500,254.500,sprint,13561,2601,1.0623
stage10,north,3,128.0,128.500,256.500,sprint,13561,2601,0.9684
stage10,north,3,132.0,128.500,260.500,free_fly,13559,2601,5.7300
stage10,north,3,136.0,128.500,264.500,free_fly,13557,2601,1.3276
stage10,north,3,140.0,128.500,268.500,free_fly,13555,2601,5.8626
stage10,north,3,144.0,128.500,272.500,free_fly,13553,2601,1.2763
stage10,north,3,148.0,128.500,276.500,free_fly,13551,2601,5.3610
stage10,north,3,152.0,128.500,280.500,free_fly,13549,2601,2.0821
stage10,north,3,156.0,128.500,284.500,free_fly,13549,2601,5.4922
stage10,north,3,160.0,128.500,288.500,free_fly,13549,2601,1.2953
stage10,north,3,164.0,128.500,292.500,free_fly,13549,2601,5.2175
stage10,north,3,168.0,128.500,296.500,free_fly,13549,2601,1.2796
stage10,north,3,172.0,128.500,300.500,free_fly,13549,2601,6.0024
stage10,north,3,176.0,128.500,304.500,free_fly,13549,2601,1.5737
stage10,north,3,180.0,128.500,308.500,free_fly,13549,2601,6.8093
stage10,north,3,184.0,128.500,312.500,free_fly,13549,2601,1.3447
stage10,north,3,188.0,128.500,316.500,free_fly,13549,2601,6.1172
stage10,north,3,192.0,128.500,320.500,free_fly,13549,2601,1.3127
stage10,north,3,196.0,128.500,324.500,free_fly,13549,2601,5.1925
stage10,north,3,200.0,128.500,328.500,free_fly,13549,2601,1.3236
stage10,north,3,204.0,128.500,332.500,free_fly,13549,2601,5.3936
stage10,north,3,208.0,128.500,336.500,free_fly,13549,2601,1.6007
stage10,north,3,212.0,128.500,340.500,free_fly,13549,2601,5.3536
stage10,north,3,216.0,128.500,344.500,free_fly,13549,2601,1.3518
stage10,north,3,220.0,128.500,348.500,free_fly,13549,2601,5.2095
stage10,north,3,224.0,128.500,352.500,free_fly,13549,2601,1.3713
stage10,north,3,228.0,128.500,356.500,free_fly,13549,2601,5.9709
stage10,north,3,232.0,128.500,360.500,free_fly,13549,2601,1.3722
stage10,north,3,236.0,128.500,364.500,free_fly,13549,2601,5.3675
stage10,north,3,240.0,128.500,368.500,free_fly,13549,2601,1.4463
stage10,north,3,244.0,128.500,372.500,free_fly,13549,2601,5.8316
stage10,north,3,248.0,128.500,376.500,free_fly,13549,2601,1.5326
stage10,north,3,252.0,128.500,380.500,free_fly,13549,2601,5.3733
stage10,north,3,256.0,128.500,384.500,free_fly,13549,2601,1.3299
stage10,north,3,260.0,128.500,388.500,free_fly,13549,2601,5.6954
stage10,north,3,264.0,128.500,392.500,free_fly,13549,2601,1.8005
stage10,north,3,268.0,128.500,396.500,free_fly,13549,2601,5.4465
stage10,north,3,272.0,128.500,400.500,free_fly,13549,2601,1.3892
stage10,north,3,276.0,128.500,404.500,free_fly,13549,2601,5.3454
stage10,north,3,280.0,128.500,408.500,free_fly,13549,2601,1.4127
stage10,north,3,284.0,128.500,412.500,free_fly,13549,2601,5.7423
stage10,north,3,288.0,128.500,416.500,free_fly,13549,2601,1.3759
stage10,north,3,292.0,128.500,420.500,free_fly,13549,2601,5.4158
stage10,north,3,296.0,128.500,424.500,free_fly,13549,2601,1.6500
stage10,north,3,300.0,128.500,428.500,free_fly,13549,2601,5.3254
stage10,north,3,304.0,128.500,432.500,free_fly,13549,2601,1.7318
stage10,north,3,308.0,128.500,436.500,free_fly,13549,2601,5.5081
stage10,north,3,312.0,128.500,440.500,free_fly,13549,2601,1.5965
stage10,north,3,316.0,128.500,444.500,free_fly,13549,2601,5.4407
stage10,north,3,320.0,128.500,448.500,free_fly,13549,2601,1.4332
stage10,north,3,324.0,128.500,452.500,free_fly,13549,2601,5.6496
stage10,north,3,328.0,128.500,456.500,free_fly,13549,2601,1.4732
stage10,north,3,332.0,128.500,460.500,free_fly,13549,2601,5.5121
stage10,north,3,336.0,128.500,464.500,free_fly,13549,2601,1.4377
stage10,north,3,340.0,128.500,468.500,free_fly,13549,2601,5.7492
stage10,north,3,344.0,128.500,472.500,free_fly,13549,2601,1.4213
stage10,north,3,348.0,128.500,476.500,free_fly,13549,2601,5.7495
stage10,north,3,352.0,128.500,480.500,free_fly,13549,2601,1.4211
stage10,north,3,356.0,128.500,484.500,free_fly,13549,2601,5.4709
stage10,north,3,360.0,128.500,488.500,free_fly,13549,2601,2.1039
stage10,north,3,364.0,128.500,492.500,free_fly,13549,2601,5.7554
stage10,north,3,368.0,128.500,496.500,free_fly,13549,2601,1.4250
stage10,north,3,372.0,128.500,500.500,free_fly,13549,2601,5.3792
stage10,north,3,376.0,128.500,504.500,free_fly,13549,2601,1.4727
stage10,north,3,380.0,128.500,508.500,free_fly,13549,2601,5.6013
stage10,north,3,384.0,128.500,512.500,free_fly,13549,2601,1.4925
stage10,north,3,388.0,128.500,516.500,free_fly,13549,2601,5.3592
stage10,north,3,392.0,128.500,520.500,free_fly,13549,2601,1.6099
stage10,north,3,396.0,128.500,524.500,free_fly,13549,2601,5.5823
stage10,north,3,400.0,128.500,528.500,free_fly,13549,2601,1.6106
stage10,north,3,404.0,128.500,532.500,free_fly,13549,2601,5.3667
stage10,north,3,408.0,128.500,536.500,free_fly,13549,2601,1.4775
stage10,north,6,404.0,128.500,532.500,free_fly,13549,2601,1.2415
stage10,north,6,400.0,128.500,528.500,free_fly,13549,2601,5.2587
stage10,north,6,396.0,128.500,524.500,free_fly,13549,2601,1.5376
stage10,north,6,392.0,128.500,520.500,free_fly,13549,2601,5.3668
stage10,north,6,388.0,128.500,516.500,free_fly,13549,2601,2.0733
stage10,north,6,384.0,128.500,512.500,free_fly,13549,2601,5.1258
stage10,north,6,380.0,128.500,508.500,free_fly,13549,2601,1.4508
stage10,north,6,376.0,128.500,504.500,free_fly,13549,2601,5.3636
stage10,north,6,372.0,128.500,500.500,free_fly,13549,2601,1.4752
stage10,north,6,368.0,128.500,496.500,free_fly,13549,2601,5.7267
stage10,north,6,364.0,128.500,492.500,free_fly,13549,2601,1.5574
stage10,north,6,360.0,128.500,488.500,free_fly,13549,2601,5.4805
stage10,north,6,356.0,128.500,484.500,free_fly,13549,2601,1.4789
stage10,north,6,352.0,128.500,480.500,free_fly,13549,2601,5.5243
stage10,north,6,348.0,128.500,476.500,free_fly,13549,2601,1.5000
stage10,north,6,344.0,128.500,472.500,free_fly,13549,2601,5.1979
stage10,north,6,340.0,128.500,468.500,free_fly,13549,2601,1.4737
stage10,north,6,336.0,128.500,464.500,free_fly,13549,2601,5.0911
stage10,north,6,332.0,128.500,460.500,free_fly,13549,2601,1.4149
stage10,north,6,328.0,128.500,456.500,free_fly,13549,2601,5.2707
stage10,north,6,324.0,128.500,452.500,free_fly,13549,2601,1.5033
stage10,north,6,320.0,128.500,448.500,free_fly,13549,2601,6.2655
stage10,north,6,316.0,128.500,444.500,free_fly,13549,2601,1.4737
stage10,north,6,312.0,128.500,440.500,free_fly,13549,2601,5.5102
stage10,north,6,308.0,128.500,436.500,free_fly,13549,2601,1.4775
stage10,north,6,304.0,128.500,432.500,free_fly,13549,2601,5.6723
stage10,north,6,300.0,128.500,428.500,free_fly,13549,2601,1.5398
stage10,north,6,296.0,128.500,424.500,free_fly,13549,2601,5.2009
stage10,north,6,292.0,128.500,420.500,free_fly,13549,2601,1.5895
stage10,north,6,288.0,128.500,416.500,free_fly,13549,2601,5.2545
stage10,north,6,284.0,128.500,412.500,free_fly,13549,2601,1.4482
stage10,north,6,280.0,128.500,408.500,free_fly,13549,2601,5.0924
stage10,north,6,276.0,128.500,404.500,free_fly,13549,2601,1.3935
stage10,north,6,272.0,128.500,400.500,free_fly,13549,2601,5.3337
stage10,north,6,268.0,128.500,396.500,free_fly,13549,2601,1.5017
stage10,north,6,264.0,128.500,392.500,free_fly,13549,2601,5.1293
stage10,north,6,260.0,128.500,388.500,free_fly,13549,2601,1.4145
stage10,north,6,256.0,128.500,384.500,free_fly,13549,2601,5.2119
stage10,north,6,252.0,128.500,380.500,free_fly,13549,2601,1.7899
stage10,north,6,248.0,128.500,376.500,free_fly,13549,2601,5.2049
stage10,north,6,244.0,128.500,372.500,free_fly,13549,2601,1.4661
stage10,north,6,240.0,128.500,368.500,free_fly,13549,2601,5.0706
stage10,north,6,236.0,128.500,364.500,free_fly,13549,2601,1.4163
stage10,north,6,232.0,128.500,360.500,free_fly,13549,2601,5.9695
stage10,north,6,228.0,128.500,356.500,free_fly,13549,2601,1.5196
stage10,north,6,224.0,128.500,352.500,free_fly,13549,2601,5.1311
stage10,north,6,220.0,128.500,348.500,free_fly,13549,2601,1.4128
stage10,north,6,216.0,128.500,344.500,free_fly,13549,2601,5.5867
stage10,north,6,212.0,128.500,340.500,free_fly,13549,2601,1.5995
stage10,north,6,208.0,128.500,336.500,free_fly,13549,2601,5.1685
stage10,north,6,204.0,128.500,332.500,free_fly,13549,2601,1.4509
stage10,north,6,200.0,128.500,328.500,free_fly,13549,2601,5.1077
stage10,north,6,196.0,128.500,324.500,free_fly,13549,2601,1.8818
stage10,north,6,192.0,128.500,320.500,free_fly,13549,2601,5.5184
stage10,north,6,188.0,128.500,316.500,free_fly,13549,2601,1.4759
stage10,north,6,184.0,128.500,312.500,free_fly,13549,2601,5.1884
stage10,north,6,180.0,128.500,308.500,free_fly,13549,2601,1.4142
stage10,north,6,176.0,128.500,304.500,free_fly,13549,2601,5.4295
stage10,north,6,172.0,128.500,300.500,free_fly,13549,2601,1.5849
stage10,north,6,168.0,128.500,296.500,free_fly,13549,2601,5.1284
stage10,north,6,164.0,128.500,292.500,free_fly,13549,2601,1.4846
stage10,north,6,160.0,128.500,288.500,free_fly,13549,2601,5.3661
stage10,north,6,156.0,128.500,284.500,free_fly,13549,2601,1.5966
stage10,north,6,152.0,128.500,280.500,free_fly,13549,2601,5.1657
stage10,north,6,148.0,128.500,276.500,free_fly,13549,2601,1.5012
stage10,north,6,144.0,128.500,272.500,free_fly,13549,2601,5.1130
stage10,north,6,140.0,128.500,268.500,free_fly,13549,2601,1.7164
stage10,north,6,136.0,128.500,264.500,free_fly,13549,2601,5.8534
stage10,north,6,132.0,128.500,260.500,free_fly,13549,2601,1.5457
stage10,north,6,128.0,128.500,256.500,free_fly,13549,2601,5.0891
stage10,north,6,126.0,128.500,254.500,sprint,13551,2601,1.4390
stage10,north,6,124.0,128.500,252.500,sprint,13551,2601,5.1500
stage10,north,6,122.0,128.500,250.500,sprint,13553,2601,1.7433
stage10,north,6,120.0,128.500,248.500,sprint,13553,2601,1.2950
stage10,north,6,118.0,128.500,246.500,sprint,13555,2601,1.1958
stage10,north,6,116.0,128.500,244.500,sprint,13555,2601,4.8656
stage10,north,6,114.0,128.500,242.500,sprint,13557,2601,1.4109
stage10,north,6,112.0,128.500,240.500,sprint,13557,2601,1.4993
stage10,north,6,110.0,128.500,238.500,sprint,13559,2601,1.2096
stage10,north,6,108.0,128.500,236.500,sprint,13559,2601,5.2387
stage10,north,6,106.0,128.500,234.500,sprint,13561,2601,1.3986
stage10,north,6,104.0,128.500,232.500,sprint,13561,2601,1.2570
stage10,north,6,102.0,128.500,230.500,sprint,13561,2601,1.1585
stage10,north,6,100.0,128.500,228.500,sprint,13561,2601,5.0403
stage10,north,6,98.0,128.500,226.500,sprint,13561,2601,1.7693
stage10,north,6,96.0,128.500,224.500,sprint,13561,2601,1.2271
stage10,north,6,94.0,128.500,222.500,sprint,13561,2601,1.3334
stage10,north,6,92.0,128.500,220.500,sprint,13561,2601,5.2916
stage10,north,6,90.0,128.500,218.500,sprint,13561,2601,1.3893
stage10,north,6,88.0,128.500,216.500,sprint,13561,2601,1.2992
stage10,north,6,86.0,128.500,214.500,sprint,13561,2601,1.1684
stage10,north,6,84.0,128.500,212.500,sprint,13561,2601,5.9836
stage10,north,6,82.0,128.500,210.500,sprint,13561,2601,1.4080
stage10,north,6,80.0,128.500,208.500,sprint,13561,2601,1.2832
stage10,north,6,78.0,128.500,206.500,sprint,13561,2601,1.7907
stage10,north,6,76.0,128.500,204.500,sprint,13561,2601,5.1710
stage10,north,6,74.0,128.500,202.500,sprint,13561,2601,1.4198
stage10,north,6,72.0,128.500,200.500,sprint,13561,2601,1.3361
stage10,north,6,70.0,128.500,198.500,sprint,13561,2601,1.1963
stage10,north,6,68.0,128.500,196.500,sprint,13561,2601,4.9386
stage10,north,6,66.0,128.500,194.500,sprint,13561,2601,1.3776
stage10,north,6,64.0,128.500,192.500,sprint,13561,2601,1.3249
stage10,north,6,63.0,128.500,191.500,walk,13561,2601,1.4019
stage10,north,6,62.0,128.500,190.500,walk,13563,2601,5.0722
stage10,north,6,61.0,128.500,189.500,walk,13563,2601,1.5051
stage10,north,6,60.0,128.500,188.500,walk,13565,2601,1.2185
stage10,north,6,59.0,128.500,187.500,walk,13565,2601,1.1131
stage10,north,6,58.0,128.500,186.500,walk,13567,2601,1.0924
stage10,north,6,57.0,128.500,185.500,walk,13567,2601,1.1462
stage10,north,6,56.0,128.500,184.500,walk,13569,2601,1.1667
stage10,north,6,55.0,128.500,183.500,walk,13569,2601,1.0922
stage10,north,6,54.0,128.500,182.500,walk,13571,2601,5.4533
stage10,north,6,53.0,128.500,181.500,walk,13571,2601,1.3579
stage10,north,6,52.0,128.500,180.500,walk,13573,2601,1.3697
stage10,north,6,51.0,128.500,179.500,walk,13573,2601,1.2042
stage10,north,6,50.0,128.500,178.500,walk,13575,2601,1.1324
stage10,north,6,49.0,128.500,177.500,walk,13575,2601,1.0885
stage10,north,6,48.0,128.500,176.500,walk,13577,2601,1.0939
stage10,north,6,47.0,128.500,175.500,walk,13577,2601,1.0954
stage10,north,6,46.0,128.500,174.500,walk,13579,2601,5.4794
stage10,north,6,45.0,128.500,173.500,walk,13579,2601,1.6852
stage10,north,6,44.0,128.500,172.500,walk,13581,2601,1.3599
stage10,north,6,43.0,128.500,171.500,walk,13581,2601,1.1704
stage10,north,6,42.0,128.500,170.500,walk,13583,2601,1.2680
stage10,north,6,41.0,128.500,169.500,walk,13583,2601,1.3033
stage10,north,6,40.0,128.500,168.500,walk,13583,2601,1.1832
stage10,north,6,39.0,128.500,167.500,walk,13583,2601,1.1797
stage10,north,6,38.0,128.500,166.500,walk,13583,2601,5.0038
stage10,north,6,37.0,128.500,165.500,walk,13583,2601,1.9984
stage10,north,6,36.0,128.500,164.500,walk,13583,2601,1.2290
stage10,north,6,35.0,128.500,163.500,walk,13583,2601,1.4568
stage10,north,6,34.0,128.500,162.500,walk,13583,2601,1.4598
stage10,north,6,33.0,128.500,161.500,walk,13583,2601,1.1750
stage10,north,6,32.0,128.500,160.500,walk,13583,2601,1.2233
stage10,north,6,31.0,128.500,159.500,walk,13583,2601,1.2187
stage10,north,6,30.0,128.500,158.500,walk,13583,2601,5.0763
stage10,north,6,29.0,128.500,157.500,walk,13583,2601,1.3251
stage10,north,6,28.0,128.500,156.500,walk,13583,2601,1.6365
stage10,north,6,27.0,128.500,155.500,walk,13583,2601,1.5204
stage10,north,6,26.0,128.500,154.500,walk,13583,2601,1.3041
stage10,north,6,25.0,128.500,153.500,walk,13583,2601,1.2065
stage10,north,6,24.0,128.500,152.500,walk,13583,2601,1.1214
stage10,north,6,23.0,128.500,151.500,walk,13583,2601,1.2920
stage10,north,6,22.0,128.500,150.500,walk,13583,2601,5.0554
stage10,north,6,21.0,128.500,149.500,walk,13583,2601,1.3854
stage10,north,6,20.0,128.500,148.500,walk,13583,2601,1.1984
stage10,north,6,19.0,128.500,147.500,walk,13583,2601,1.1583
stage10,north,6,18.0,128.500,146.500,walk,13583,2601,1.3801
stage10,north,6,17.0,128.500,145.500,walk,13583,2601,1.3520
stage10,north,6,16.0,128.500,144.500,walk,13583,2601,1.6220
stage10,north,6,15.0,128.500,143.500,walk,13583,2601,1.4394
stage10,north,6,14.0,128.500,142.500,walk,13583,2601,7.0777
stage10,north,6,13.0,128.500,141.500,walk,13583,2601,1.6667
stage10,north,6,12.0,128.500,140.500,walk,13583,2601,1.5297
stage10,north,6,11.0,128.500,139.500,walk,13583,2601,1.7320
stage10,north,6,10.0,128.500,138.500,walk,13583,2601,1.7961
stage10,north,6,9.0,128.500,137.500,walk,13583,2601,1.6268
stage10,north,6,8.0,128.500,136.500,walk,13583,2601,1.5508
stage10,north,6,7.0,128.500,135.500,walk,13583,2601,1.5951
stage10,north,6,6.0,128.500,134.500,walk,13583,2601,7.5254
stage10,north,6,5.0,128.500,133.500,walk,13583,2601,1.7708
stage10,north,6,4.0,128.500,132.500,walk,13583,2601,1.7533
stage10,north,6,3.0,128.500,131.500,walk,13583,2601,1.6869
stage10,north,6,2.0,128.500,130.500,walk,13583,2601,1.5366
stage10,north,6,1.0,128.500,129.500,walk,13583,2601,1.5623
stage10,north,6,0.0,128.500,128.500,walk,13583,2601,1.5830
stage10,east,3,1.0,129.500,128.500,walk,12982,2601,0.6869
stage10,east,3,2.0,130.500,128.500,walk,13111,2601,1.3300
stage10,east,3,3.0,131.500,128.500,walk,13240,2601,0.7801
stage10,east,3,4.0,132.500,128.500,walk,13369,2601,0.7778
stage10,east,3,5.0,133.500,128.500,walk,13441,2601,0.7682
stage10,east,3,6.0,134.500,128.500,walk,13479,2601,0.8106
stage10,east,3,7.0,135.500,128.500,walk,13505,2601,0.7885
stage10,east,3,8.0,136.500,128.500,walk,13523,2601,0.8764
stage10,east,3,9.0,137.500,128.500,walk,13535,2601,5.3492
stage10,east,3,10.0,138.500,128.500,walk,13545,2601,1.0406
stage10,east,3,11.0,139.500,128.500,walk,13553,2601,0.9066
stage10,east,3,12.0,140.500,128.500,walk,13559,2601,0.8192
stage10,east,3,13.0,141.500,128.500,walk,13563,2601,0.8059
stage10,east,3,14.0,142.500,128.500,walk,13567,2601,0.7858
stage10,east,3,15.0,143.500,128.500,walk,13569,2601,0.7993
stage10,east,3,16.0,144.500,128.500,walk,13571,2601,0.7954
stage10,east,3,17.0,145.500,128.500,walk,13573,2601,4.7788
stage10,east,3,18.0,146.500,128.500,walk,13575,2601,1.0691
stage10,east,3,19.0,147.500,128.500,walk,13577,2601,1.4368
stage10,east,3,20.0,148.500,128.500,walk,13579,2601,0.9950
stage10,east,3,21.0,149.500,128.500,walk,13581,2601,0.9325
stage10,east,3,22.0,150.500,128.500,walk,13583,2601,1.0866
stage10,east,3,23.0,151.500,128.500,walk,13583,2601,1.0741
stage10,east,3,24.0,152.500,128.500,walk,13583,2601,1.0504
stage10,east,3,25.0,153.500,128.500,walk,13583,2601,5.8196
stage10,east,3,26.0,154.500,128.500,walk,13583,2601,1.0691
stage10,east,3,27.0,155.500,128.500,walk,13583,2601,1.0822
stage10,east,3,28.0,156.500,128.500,walk,13583,2601,1.1170
stage10,east,3,29.0,157.500,128.500,walk,13583,2601,1.3081
stage10,east,3,30.0,158.500,128.500,walk,13583,2601,1.3027
stage10,east,3,31.0,159.500,128.500,walk,13583,2601,1.0470
stage10,east,3,32.0,160.500,128.500,walk,13583,2601,0.8682
stage10,east,3,33.0,161.500,128.500,walk,13583,2601,4.8966
stage10,east,3,34.0,162.500,128.500,walk,13583,2601,1.0504
stage10,east,3,35.0,163.500,128.500,walk,13583,2601,0.9259
stage10,east,3,36.0,164.500,128.500,walk,13583,2601,0.8528
stage10,east,3,37.0,165.500,128.500,walk,13583,2601,0.8414
stage10,east,3,38.0,166.500,128.500,walk,13583,2601,0.8467
stage10,east,3,39.0,167.500,128.500,walk,13583,2601,0.8438
stage10,east,3,40.0,168.500,128.500,walk,13583,2601,0.8254
stage10,east,3,41.0,169.500,128.500,walk,13583,2601,5.9507
stage10,east,3,42.0,170.500,128.500,walk,13583,2601,1.0679
stage10,east,3,43.0,171.500,128.500,walk,13583,2601,0.9606
stage10,east,3,44.0,172.500,128.500,walk,13583,2601,0.8625
